order_id,order_date,payment_id,payment_date,payment_method,payment_status,failure_reason
6572,2024-06-15,6572,2024-06-15 00:08:00,Debit Card,Success,
6573,2024-02-26,6573,2024-02-26 00:06:00,Wallet,Success,
6574,2024-06-13,6574,2024-06-13 00:05:00,UPI,Success,
6575,2024-05-14,6575,2024-05-14 00:01:00,UPI,Success,
6576,2024-05-12,6576,2024-05-12 00:07:00,UPI,Success,
6577,2024-02-20,6577,2024-02-20 00:06:00,Credit Card,Success,
6578,2024-04-15,6578,2024-04-15 00:01:00,Credit Card,Success,
6579,2024-05-15,6579,2024-05-15 00:08:00,UPI,Success,
6580,2024-01-11,6580,2024-01-11 00:01:00,Wallet,Success,
6581,2024-05-29,6581,2024-05-29 00:09:00,UPI,Success,
6582,2024-04-07,6582,2024-04-07 00:07:00,UPI,Success,
6583,2024-04-08,6583,2024-04-08 00:08:00,UPI,Success,
6584,2024-05-18,6584,2024-05-18 00:01:00,UPI,Success,
6585,2024-04-05,6585,2024-04-05 00:02:00,UPI,Success,
6586,2024-04-15,6586,2024-04-15 00:06:00,Debit Card,Success,
6587,2024-05-22,6587,2024-05-22 00:04:00,Debit Card,Success,
6588,2024-06-14,6588,2024-06-14 00:01:00,UPI,Success,
6589,2024-01-01,6589,2024-01-01 00:04:00,UPI,Success,
6590,2024-02-15,6590,2024-02-15 00:07:00,UPI,Success,
6591,2024-03-28,6591,2024-03-28 00:08:00,UPI,Success,
6592,2024-06-19,6592,2024-06-19 00:02:00,UPI,Failed,Timeout
6593,2024-01-22,6593,2024-01-22 00:08:00,Debit Card,Success,
6594,2024-01-03,6594,2024-01-03 00:09:00,UPI,Success,
6595,2024-05-21,6595,2024-05-21 00:02:00,UPI,Success,
6596,2024-05-09,6596,2024-05-09 00:05:00,UPI,Success,
6597,2024-03-01,6597,2024-03-01 00:05:00,UPI,Success,
6598,2024-06-08,6598,2024-06-08 00:09:00,UPI,Success,
6599,2024-02-07,6599,2024-02-07 00:09:00,UPI,Success,
6600,2024-02-15,6600,2024-02-15 00:05:00,UPI,Success,
6601,2024-06-18,6601,2024-06-18 00:09:00,UPI,Success,
6602,2024-05-13,6602,2024-05-13 00:09:00,UPI,Success,
6603,2024-02-10,6603,2024-02-10 00:02:00,Credit Card,Success,
6604,2024-06-01,6604,2024-06-01 00:07:00,UPI,Success,
6605,2024-05-18,6605,2024-05-18 00:06:00,Debit Card,Success,
6606,2024-04-19,6606,2024-04-19 00:08:00,Debit Card,Success,
6607,2024-02-10,6607,2024-02-10 00:04:00,Credit Card,Success,
6608,2024-02-26,6608,2024-02-26 00:03:00,UPI,Success,
6609,2024-06-22,6609,2024-06-22 00:02:00,UPI,Success,
6610,2024-05-02,6610,2024-05-02 00:05:00,UPI,Success,
6611,2024-03-26,6611,2024-03-26 00:06:00,UPI,Success,
6612,2024-06-24,6612,2024-06-24 00:03:00,UPI,Success,
6613,2024-03-03,6613,2024-03-03 00:07:00,UPI,Success,
6614,2024-02-08,6614,2024-02-08 00:06:00,UPI,Success,
6615,2024-05-17,6615,2024-05-17 00:04:00,Credit Card,Success,
6616,2024-06-12,6616,2024-06-12 00:04:00,Credit Card,Success,
6617,2024-01-27,6617,2024-01-27 00:01:00,UPI,Success,
6618,2024-03-21,6618,2024-03-21 00:01:00,UPI,Success,
6619,2024-04-16,6619,2024-04-16 00:01:00,UPI,Failed,Insufficient Balance
6620,2024-02-05,6620,2024-02-05 00:09:00,Wallet,Success,
6621,2024-03-25,6621,2024-03-25 00:02:00,UPI,Success,
6622,2024-06-03,6622,2024-06-03 00:09:00,UPI,Success,
6623,2024-06-17,6623,2024-06-17 00:07:00,UPI,Success,
6624,2024-01-28,6624,2024-01-28 00:06:00,UPI,Success,
6625,2024-01-16,6625,2024-01-16 00:02:00,UPI,Success,
6626,2024-02-04,6626,2024-02-04 00:06:00,UPI,Success,
6627,2024-06-12,6627,2024-06-12 00:09:00,Wallet,Success,
6628,2024-04-08,6628,2024-04-08 00:01:00,UPI,Success,
6629,2024-05-26,6629,2024-05-26 00:05:00,UPI,Success,
6630,2024-05-01,6630,2024-05-01 00:01:00,UPI,Success,
6631,2024-06-09,6631,2024-06-09 00:02:00,UPI,Success,
6632,2024-01-23,6632,2024-01-23 00:02:00,Credit Card,Success,
6633,2024-04-28,6633,2024-04-28 00:07:00,Wallet,Success,
6634,2024-03-03,6634,2024-03-03 00:06:00,UPI,Success,
6635,2024-03-10,6635,2024-03-10 00:08:00,Debit Card,Success,
6636,2024-05-29,6636,2024-05-29 00:01:00,UPI,Success,
6637,2024-03-20,6637,2024-03-20 00:06:00,UPI,Success,
6638,2024-02-28,6638,2024-02-28 00:02:00,UPI,Success,
6639,2024-06-01,6639,2024-06-01 00:09:00,UPI,Success,
6640,2024-01-17,6640,2024-01-17 00:09:00,Debit Card,Success,
6641,2024-02-08,6641,2024-02-08 00:08:00,UPI,Success,
6642,2024-03-17,6642,2024-03-17 00:07:00,UPI,Success,
6643,2024-04-01,6643,2024-04-01 00:08:00,UPI,Success,
6644,2024-06-15,6644,2024-06-15 00:02:00,UPI,Success,
6645,2024-01-24,6645,2024-01-24 00:03:00,Debit Card,Success,
6646,2024-06-14,6646,2024-06-14 00:02:00,UPI,Success,
6647,2024-03-28,6647,2024-03-28 00:04:00,Credit Card,Success,
6648,2024-02-13,6648,2024-02-13 00:08:00,UPI,Success,
6649,2024-02-05,6649,2024-02-05 00:07:00,UPI,Success,
6650,2024-04-08,6650,2024-04-08 00:04:00,Debit Card,Success,
6651,2024-03-10,6651,2024-03-10 00:06:00,UPI,Success,
6652,2024-05-01,6652,2024-05-01 00:01:00,UPI,Success,
6653,2024-05-03,6653,2024-05-03 00:03:00,UPI,Success,
6654,2024-03-20,6654,2024-03-20 00:06:00,Debit Card,Success,
6655,2024-02-14,6655,2024-02-14 00:05:00,Credit Card,Success,
6656,2024-06-02,6656,2024-06-02 00:02:00,UPI,Success,
6657,2024-05-18,6657,2024-05-18 00:09:00,UPI,Success,
6658,2024-06-28,6658,2024-06-28 00:05:00,Credit Card,Success,
6659,2024-06-01,6659,2024-06-01 00:05:00,Credit Card,Success,
6660,2024-01-31,6660,2024-01-31 00:08:00,Credit Card,Success,
6661,2024-03-25,6661,2024-03-25 00:01:00,Wallet,Success,
6662,2024-02-14,6662,2024-02-14 00:07:00,UPI,Success,
6663,2024-04-24,6663,2024-04-24 00:02:00,UPI,Success,
6664,2024-03-07,6664,2024-03-07 00:07:00,UPI,Success,
6665,2024-03-16,6665,2024-03-16 00:05:00,UPI,Failed,Timeout
6666,2024-02-09,6666,2024-02-09 00:04:00,Credit Card,Success,
6667,2024-06-22,6667,2024-06-22 00:05:00,UPI,Success,
6668,2024-02-10,6668,2024-02-10 00:05:00,UPI,Failed,Bank Error
6669,2024-04-29,6669,2024-04-29 00:07:00,UPI,Success,
6670,2024-03-21,6670,2024-03-21 00:02:00,Credit Card,Success,
6671,2024-02-07,6671,2024-02-07 00:03:00,Credit Card,Success,
6672,2024-04-09,6672,2024-04-09 00:04:00,UPI,Success,
6673,2024-06-12,6673,2024-06-12 00:03:00,UPI,Success,
6674,2024-06-20,6674,2024-06-20 00:05:00,UPI,Success,
6675,2024-02-26,6675,2024-02-26 00:07:00,UPI,Success,
6676,2024-03-06,6676,2024-03-06 00:01:00,UPI,Success,
6677,2024-01-30,6677,2024-01-30 00:01:00,UPI,Success,
6678,2024-01-10,6678,2024-01-10 00:07:00,UPI,Success,
6679,2024-03-01,6679,2024-03-01 00:02:00,UPI,Success,
6680,2024-02-05,6680,2024-02-05 00:04:00,Credit Card,Success,
6681,2024-02-23,6681,2024-02-23 00:06:00,Wallet,Success,
6682,2024-04-06,6682,2024-04-06 00:09:00,UPI,Success,
6683,2024-01-04,6683,2024-01-04 00:07:00,Credit Card,Success,
6684,2024-02-23,6684,2024-02-23 00:08:00,Wallet,Success,
6685,2024-04-20,6685,2024-04-20 00:03:00,UPI,Success,
6686,2024-03-31,6686,2024-03-31 00:09:00,UPI,Success,
6687,2024-03-29,6687,2024-03-29 00:09:00,UPI,Success,
6688,2024-03-04,6688,2024-03-04 00:05:00,Debit Card,Success,
6689,2024-04-28,6689,2024-04-28 00:07:00,Credit Card,Success,
6690,2024-04-01,6690,2024-04-01 00:08:00,Credit Card,Success,
6691,2024-05-29,6691,2024-05-29 00:08:00,UPI,Success,
6692,2024-06-01,6692,2024-06-01 00:06:00,Credit Card,Success,
6693,2024-03-21,6693,2024-03-21 00:03:00,UPI,Failed,Bank Error
6694,2024-02-28,6694,2024-02-28 00:01:00,UPI,Success,
6695,2024-02-13,6695,2024-02-13 00:01:00,Credit Card,Failed,Bank Error
6696,2024-06-28,6696,2024-06-28 00:03:00,Debit Card,Success,
6697,2024-03-16,6697,2024-03-16 00:02:00,UPI,Success,
6698,2024-05-23,6698,2024-05-23 00:02:00,UPI,Success,
6699,2024-04-10,6699,2024-04-10 00:03:00,Wallet,Success,
6700,2024-05-04,6700,2024-05-04 00:07:00,UPI,Success,
6701,2024-01-16,6701,2024-01-16 00:07:00,UPI,Success,
6702,2024-02-24,6702,2024-02-24 00:03:00,UPI,Failed,Bank Error
6703,2024-04-04,6703,2024-04-04 00:03:00,UPI,Success,
6704,2024-03-19,6704,2024-03-19 00:05:00,Credit Card,Success,
6705,2024-03-17,6705,2024-03-17 00:01:00,Wallet,Success,
6706,2024-02-09,6706,2024-02-09 00:07:00,Wallet,Success,
6707,2024-01-21,6707,2024-01-21 00:04:00,Credit Card,Failed,Insufficient Balance
6708,2024-03-06,6708,2024-03-06 00:09:00,Credit Card,Success,
6709,2024-05-15,6709,2024-05-15 00:07:00,Credit Card,Success,
6710,2024-01-10,6710,2024-01-10 00:05:00,UPI,Success,
6711,2024-05-11,6711,2024-05-11 00:02:00,Wallet,Failed,Bank Error
6712,2024-02-12,6712,2024-02-12 00:07:00,Debit Card,Success,
6713,2024-04-14,6713,2024-04-14 00:06:00,UPI,Success,
6714,2024-03-03,6714,2024-03-03 00:06:00,Wallet,Success,
6715,2024-06-19,6715,2024-06-19 00:07:00,Debit Card,Success,
6716,2024-03-22,6716,2024-03-22 00:04:00,Debit Card,Success,
6717,2024-02-20,6717,2024-02-20 00:03:00,UPI,Success,
6718,2024-02-25,6718,2024-02-25 00:02:00,Wallet,Success,
6719,2024-06-19,6719,2024-06-19 00:09:00,UPI,Success,
6720,2024-05-31,6720,2024-05-31 00:05:00,UPI,Success,
6721,2024-02-03,6721,2024-02-03 00:02:00,UPI,Success,
6722,2024-02-28,6722,2024-02-28 00:06:00,UPI,Success,
6723,2024-05-09,6723,2024-05-09 00:05:00,Debit Card,Success,
6724,2024-05-09,6724,2024-05-09 00:01:00,Credit Card,Success,
6725,2024-05-17,6725,2024-05-17 00:05:00,UPI,Success,
6726,2024-05-30,6726,2024-05-30 00:07:00,UPI,Success,
6727,2024-05-22,6727,2024-05-22 00:09:00,UPI,Success,
6728,2024-04-27,6728,2024-04-27 00:03:00,Credit Card,Success,
6729,2024-05-07,6729,2024-05-07 00:06:00,UPI,Success,
6730,2024-01-17,6730,2024-01-17 00:04:00,UPI,Success,
6731,2024-03-22,6731,2024-03-22 00:07:00,Credit Card,Success,
6732,2024-01-14,6732,2024-01-14 00:03:00,Debit Card,Success,
6733,2024-03-21,6733,2024-03-21 00:05:00,Credit Card,Success,
6734,2024-05-02,6734,2024-05-02 00:07:00,UPI,Success,
6735,2024-01-16,6735,2024-01-16 00:04:00,Credit Card,Success,
6736,2024-02-01,6736,2024-02-01 00:08:00,Wallet,Failed,Insufficient Balance
6737,2024-01-23,6737,2024-01-23 00:01:00,Credit Card,Success,
6738,2024-04-11,6738,2024-04-11 00:06:00,Credit Card,Success,
6739,2024-06-10,6739,2024-06-10 00:03:00,Debit Card,Success,
6740,2024-04-07,6740,2024-04-07 00:08:00,UPI,Success,
6741,2024-05-23,6741,2024-05-23 00:03:00,UPI,Success,
6742,2024-06-10,6742,2024-06-10 00:03:00,Credit Card,Success,
6743,2024-04-13,6743,2024-04-13 00:04:00,UPI,Success,
6744,2024-05-05,6744,2024-05-05 00:05:00,UPI,Success,
6745,2024-06-09,6745,2024-06-09 00:02:00,UPI,Success,
6746,2024-03-08,6746,2024-03-08 00:08:00,UPI,Success,
6747,2024-06-19,6747,2024-06-19 00:07:00,UPI,Success,
6748,2024-03-04,6748,2024-03-04 00:08:00,Credit Card,Success,
6749,2024-03-11,6749,2024-03-11 00:08:00,Credit Card,Success,
6750,2024-01-18,6750,2024-01-18 00:03:00,UPI,Success,
6751,2024-04-22,6751,2024-04-22 00:04:00,UPI,Success,
6752,2024-05-04,6752,2024-05-04 00:09:00,Credit Card,Success,
6753,2024-05-06,6753,2024-05-06 00:04:00,UPI,Failed,Insufficient Balance
6754,2024-03-01,6754,2024-03-01 00:02:00,UPI,Success,
6755,2024-03-15,6755,2024-03-15 00:06:00,UPI,Success,
6756,2024-04-16,6756,2024-04-16 00:09:00,UPI,Success,
6757,2024-05-27,6757,2024-05-27 00:01:00,UPI,Success,
6758,2024-05-18,6758,2024-05-18 00:02:00,UPI,Success,
6759,2024-06-22,6759,2024-06-22 00:03:00,UPI,Success,
6760,2024-03-21,6760,2024-03-21 00:06:00,UPI,Success,
6761,2024-04-15,6761,2024-04-15 00:08:00,UPI,Success,
6762,2024-01-28,6762,2024-01-28 00:08:00,UPI,Success,
6763,2024-06-24,6763,2024-06-24 00:07:00,UPI,Success,
6764,2024-06-11,6764,2024-06-11 00:09:00,UPI,Success,
6765,2024-01-08,6765,2024-01-08 00:09:00,Wallet,Success,
6766,2024-03-31,6766,2024-03-31 00:08:00,UPI,Success,
6767,2024-05-29,6767,2024-05-29 00:02:00,UPI,Success,
6768,2024-04-30,6768,2024-04-30 00:04:00,Debit Card,Success,
6769,2024-05-31,6769,2024-05-31 00:07:00,Debit Card,Success,
6770,2024-03-06,6770,2024-03-06 00:01:00,UPI,Failed,Insufficient Balance
6771,2024-04-04,6771,2024-04-04 00:06:00,UPI,Success,
6772,2024-03-04,6772,2024-03-04 00:06:00,Debit Card,Success,
6773,2024-03-05,6773,2024-03-05 00:06:00,UPI,Success,
6774,2024-05-04,6774,2024-05-04 00:04:00,UPI,Success,
6775,2024-01-14,6775,2024-01-14 00:06:00,UPI,Success,
6776,2024-01-25,6776,2024-01-25 00:03:00,UPI,Failed,Insufficient Balance
6777,2024-04-09,6777,2024-04-09 00:02:00,UPI,Failed,Insufficient Balance
6778,2024-04-14,6778,2024-04-14 00:01:00,Credit Card,Success,
6779,2024-05-10,6779,2024-05-10 00:03:00,UPI,Failed,Bank Error
6780,2024-05-12,6780,2024-05-12 00:04:00,Credit Card,Success,
6781,2024-03-05,6781,2024-03-05 00:03:00,UPI,Failed,Bank Error
6782,2024-01-19,6782,2024-01-19 00:07:00,Credit Card,Success,
6783,2024-04-15,6783,2024-04-15 00:02:00,UPI,Success,
6784,2024-02-23,6784,2024-02-23 00:02:00,Wallet,Success,
6785,2024-05-17,6785,2024-05-17 00:06:00,UPI,Success,
6786,2024-05-23,6786,2024-05-23 00:07:00,Debit Card,Success,
6787,2024-04-13,6787,2024-04-13 00:08:00,UPI,Success,
6788,2024-06-22,6788,2024-06-22 00:09:00,Debit Card,Success,
6789,2024-06-05,6789,2024-06-05 00:05:00,Debit Card,Success,
6790,2024-01-15,6790,2024-01-15 00:08:00,UPI,Success,
6791,2024-02-17,6791,2024-02-17 00:06:00,UPI,Success,
6792,2024-05-18,6792,2024-05-18 00:07:00,UPI,Success,
6793,2024-02-03,6793,2024-02-03 00:01:00,Credit Card,Success,
6794,2024-06-12,6794,2024-06-12 00:06:00,UPI,Success,
6795,2024-06-06,6795,2024-06-06 00:08:00,Debit Card,Success,
6796,2024-04-08,6796,2024-04-08 00:05:00,UPI,Success,
6797,2024-01-19,6797,2024-01-19 00:09:00,UPI,Success,
6798,2024-03-10,6798,2024-03-10 00:03:00,Credit Card,Success,
6799,2024-04-24,6799,2024-04-24 00:03:00,UPI,Success,
6800,2024-06-09,6800,2024-06-09 00:07:00,Wallet,Success,
6801,2024-04-05,6801,2024-04-05 00:09:00,Credit Card,Success,
6802,2024-03-15,6802,2024-03-15 00:06:00,UPI,Success,
6803,2024-05-29,6803,2024-05-29 00:06:00,UPI,Success,
6804,2024-02-05,6804,2024-02-05 00:02:00,UPI,Success,
6805,2024-05-30,6805,2024-05-30 00:03:00,UPI,Success,
6806,2024-03-03,6806,2024-03-03 00:05:00,UPI,Success,
6807,2024-06-02,6807,2024-06-02 00:02:00,UPI,Success,
6808,2024-04-02,6808,2024-04-02 00:06:00,Credit Card,Success,
6809,2024-01-05,6809,2024-01-05 00:08:00,UPI,Success,
6810,2024-06-14,6810,2024-06-14 00:06:00,UPI,Success,
6811,2024-01-25,6811,2024-01-25 00:04:00,Debit Card,Success,
6812,2024-04-07,6812,2024-04-07 00:07:00,Credit Card,Success,
6813,2024-01-12,6813,2024-01-12 00:05:00,UPI,Success,
6814,2024-05-29,6814,2024-05-29 00:03:00,UPI,Success,
6815,2024-05-16,6815,2024-05-16 00:09:00,UPI,Success,
6816,2024-03-24,6816,2024-03-24 00:06:00,UPI,Success,
6817,2024-01-29,6817,2024-01-29 00:06:00,Wallet,Success,
6818,2024-06-20,6818,2024-06-20 00:03:00,Debit Card,Success,
6819,2024-04-18,6819,2024-04-18 00:05:00,UPI,Success,
6820,2024-01-27,6820,2024-01-27 00:02:00,UPI,Success,
6821,2024-02-24,6821,2024-02-24 00:09:00,Wallet,Success,
6822,2024-05-12,6822,2024-05-12 00:02:00,UPI,Success,
6823,2024-02-21,6823,2024-02-21 00:04:00,Wallet,Success,
6824,2024-01-13,6824,2024-01-13 00:08:00,UPI,Success,
6825,2024-02-11,6825,2024-02-11 00:09:00,Credit Card,Success,
6826,2024-05-22,6826,2024-05-22 00:05:00,Debit Card,Success,
6827,2024-03-19,6827,2024-03-19 00:08:00,UPI,Failed,Insufficient Balance
6828,2024-01-18,6828,2024-01-18 00:03:00,Credit Card,Success,
6829,2024-02-19,6829,2024-02-19 00:09:00,UPI,Success,
6830,2024-01-02,6830,2024-01-02 00:07:00,UPI,Success,
6831,2024-03-27,6831,2024-03-27 00:06:00,UPI,Success,
6832,2024-04-16,6832,2024-04-16 00:02:00,UPI,Success,
6833,2024-05-20,6833,2024-05-20 00:09:00,UPI,Success,
6834,2024-02-16,6834,2024-02-16 00:09:00,UPI,Failed,Insufficient Balance
6835,2024-03-29,6835,2024-03-29 00:05:00,Credit Card,Success,
6836,2024-06-26,6836,2024-06-26 00:02:00,Credit Card,Success,
6837,2024-01-12,6837,2024-01-12 00:03:00,UPI,Success,
6838,2024-01-13,6838,2024-01-13 00:05:00,UPI,Success,
6839,2024-05-16,6839,2024-05-16 00:04:00,Credit Card,Success,
6840,2024-02-28,6840,2024-02-28 00:02:00,Debit Card,Success,
6841,2024-06-21,6841,2024-06-21 00:06:00,UPI,Success,
6842,2024-02-12,6842,2024-02-12 00:01:00,UPI,Success,
6843,2024-03-14,6843,2024-03-14 00:06:00,UPI,Success,
6844,2024-01-23,6844,2024-01-23 00:09:00,Credit Card,Success,
6845,2024-03-19,6845,2024-03-19 00:01:00,Credit Card,Success,
6846,2024-06-21,6846,2024-06-21 00:06:00,UPI,Success,
6847,2024-01-23,6847,2024-01-23 00:07:00,Credit Card,Failed,Insufficient Balance
6848,2024-04-10,6848,2024-04-10 00:04:00,Wallet,Success,
6849,2024-06-10,6849,2024-06-10 00:04:00,UPI,Success,
6850,2024-05-23,6850,2024-05-23 00:03:00,UPI,Success,
6851,2024-04-18,6851,2024-04-18 00:08:00,UPI,Success,
6852,2024-06-27,6852,2024-06-27 00:07:00,Wallet,Failed,Timeout
6853,2024-04-20,6853,2024-04-20 00:03:00,UPI,Success,
6854,2024-06-08,6854,2024-06-08 00:07:00,UPI,Success,
6855,2024-06-14,6855,2024-06-14 00:08:00,UPI,Success,
6856,2024-01-17,6856,2024-01-17 00:02:00,UPI,Success,
6857,2024-03-26,6857,2024-03-26 00:09:00,Debit Card,Success,
6858,2024-02-08,6858,2024-02-08 00:09:00,UPI,Success,
6859,2024-02-10,6859,2024-02-10 00:07:00,Credit Card,Success,
6860,2024-02-17,6860,2024-02-17 00:05:00,Credit Card,Success,
6861,2024-06-04,6861,2024-06-04 00:08:00,Credit Card,Success,
6862,2024-03-17,6862,2024-03-17 00:09:00,UPI,Success,
6863,2024-06-26,6863,2024-06-26 00:07:00,Wallet,Success,
6864,2024-01-01,6864,2024-01-01 00:08:00,UPI,Success,
6865,2024-04-26,6865,2024-04-26 00:07:00,Credit Card,Success,
6866,2024-06-26,6866,2024-06-26 00:01:00,UPI,Success,
6867,2024-01-19,6867,2024-01-19 00:07:00,UPI,Success,
6868,2024-02-28,6868,2024-02-28 00:06:00,UPI,Success,
6869,2024-04-16,6869,2024-04-16 00:09:00,UPI,Success,
6870,2024-06-17,6870,2024-06-17 00:01:00,UPI,Success,
6871,2024-05-17,6871,2024-05-17 00:01:00,UPI,Success,
6872,2024-01-28,6872,2024-01-28 00:05:00,UPI,Success,
6873,2024-02-03,6873,2024-02-03 00:06:00,UPI,Success,
6874,2024-02-08,6874,2024-02-08 00:06:00,Wallet,Success,
6875,2024-05-05,6875,2024-05-05 00:06:00,UPI,Success,
6876,2024-03-23,6876,2024-03-23 00:01:00,UPI,Success,
6877,2024-04-15,6877,2024-04-15 00:04:00,Credit Card,Success,
6878,2024-06-28,6878,2024-06-28 00:06:00,Wallet,Success,
6879,2024-04-19,6879,2024-04-19 00:02:00,UPI,Success,
6880,2024-04-30,6880,2024-04-30 00:07:00,UPI,Success,
6881,2024-04-16,6881,2024-04-16 00:05:00,Credit Card,Success,
6882,2024-05-10,6882,2024-05-10 00:03:00,UPI,Success,
6883,2024-01-23,6883,2024-01-23 00:08:00,Credit Card,Success,
6884,2024-05-24,6884,2024-05-24 00:01:00,UPI,Success,
6885,2024-03-11,6885,2024-03-11 00:02:00,UPI,Success,
6886,2024-06-02,6886,2024-06-02 00:09:00,UPI,Success,
6887,2024-04-16,6887,2024-04-16 00:06:00,UPI,Success,
6888,2024-05-25,6888,2024-05-25 00:05:00,Debit Card,Success,
6889,2024-02-15,6889,2024-02-15 00:09:00,Wallet,Success,
6890,2024-03-10,6890,2024-03-10 00:05:00,UPI,Failed,Bank Error
6891,2024-01-31,6891,2024-01-31 00:03:00,Wallet,Success,
6892,2024-04-02,6892,2024-04-02 00:01:00,UPI,Success,
6893,2024-05-16,6893,2024-05-16 00:06:00,Debit Card,Success,
6894,2024-04-27,6894,2024-04-27 00:07:00,Credit Card,Success,
6895,2024-06-11,6895,2024-06-11 00:03:00,UPI,Success,
6896,2024-03-21,6896,2024-03-21 00:09:00,Credit Card,Success,
6897,2024-02-29,6897,2024-02-29 00:02:00,Credit Card,Success,
6898,2024-03-16,6898,2024-03-16 00:04:00,Wallet,Success,
6899,2024-03-03,6899,2024-03-03 00:01:00,UPI,Success,
6900,2024-04-09,6900,2024-04-09 00:02:00,UPI,Failed,Bank Error
6901,2024-06-28,6901,2024-06-28 00:06:00,UPI,Success,
6902,2024-02-17,6902,2024-02-17 00:07:00,Wallet,Success,
6903,2024-05-31,6903,2024-05-31 00:01:00,Debit Card,Success,
6904,2024-03-14,6904,2024-03-14 00:07:00,UPI,Success,
6905,2024-02-27,6905,2024-02-27 00:08:00,Debit Card,Success,
6906,2024-01-30,6906,2024-01-30 00:02:00,Wallet,Success,
6907,2024-06-05,6907,2024-06-05 00:03:00,UPI,Success,
6908,2024-01-10,6908,2024-01-10 00:07:00,Wallet,Success,
6909,2024-02-08,6909,2024-02-08 00:02:00,Debit Card,Success,
6910,2024-02-24,6910,2024-02-24 00:05:00,Wallet,Success,
6911,2024-01-28,6911,2024-01-28 00:08:00,UPI,Success,
6912,2024-05-25,6912,2024-05-25 00:01:00,Wallet,Success,
6913,2024-06-17,6913,2024-06-17 00:02:00,Wallet,Success,
6914,2024-04-27,6914,2024-04-27 00:08:00,Credit Card,Success,
6915,2024-04-23,6915,2024-04-23 00:08:00,Debit Card,Success,
6916,2024-03-15,6916,2024-03-15 00:04:00,UPI,Success,
6917,2024-03-05,6917,2024-03-05 00:02:00,UPI,Failed,Timeout
6918,2024-03-21,6918,2024-03-21 00:04:00,UPI,Success,
6919,2024-04-09,6919,2024-04-09 00:09:00,Debit Card,Success,
6920,2024-04-09,6920,2024-04-09 00:04:00,UPI,Success,
6921,2024-02-15,6921,2024-02-15 00:09:00,UPI,Success,
6922,2024-02-29,6922,2024-02-29 00:07:00,Credit Card,Success,
6923,2024-05-16,6923,2024-05-16 00:07:00,Wallet,Success,
6924,2024-06-21,6924,2024-06-21 00:06:00,UPI,Success,
6925,2024-06-04,6925,2024-06-04 00:02:00,UPI,Success,
6926,2024-04-06,6926,2024-04-06 00:09:00,UPI,Success,
6927,2024-01-03,6927,2024-01-03 00:04:00,UPI,Success,
6928,2024-06-27,6928,2024-06-27 00:02:00,UPI,Success,
6929,2024-05-15,6929,2024-05-15 00:09:00,Wallet,Success,
6930,2024-04-23,6930,2024-04-23 00:05:00,UPI,Success,
6931,2024-04-25,6931,2024-04-25 00:06:00,UPI,Success,
6932,2024-02-27,6932,2024-02-27 00:07:00,UPI,Success,
6933,2024-03-10,6933,2024-03-10 00:04:00,UPI,Success,
6934,2024-04-02,6934,2024-04-02 00:03:00,UPI,Success,
6935,2024-05-19,6935,2024-05-19 00:09:00,UPI,Success,
6936,2024-05-16,6936,2024-05-16 00:02:00,UPI,Success,
6937,2024-04-14,6937,2024-04-14 00:06:00,Debit Card,Success,
6938,2024-02-18,6938,2024-02-18 00:03:00,Credit Card,Success,
6939,2024-03-23,6939,2024-03-23 00:09:00,UPI,Success,
6940,2024-01-17,6940,2024-01-17 00:02:00,UPI,Success,
6941,2024-02-23,6941,2024-02-23 00:03:00,UPI,Success,
6942,2024-04-21,6942,2024-04-21 00:09:00,UPI,Success,
6943,2024-06-20,6943,2024-06-20 00:05:00,Debit Card,Success,
6944,2024-06-08,6944,2024-06-08 00:03:00,UPI,Success,
6945,2024-06-11,6945,2024-06-11 00:05:00,Wallet,Success,
6946,2024-02-18,6946,2024-02-18 00:05:00,UPI,Failed,Timeout
6947,2024-05-23,6947,2024-05-23 00:06:00,UPI,Success,
6948,2024-03-25,6948,2024-03-25 00:09:00,Debit Card,Success,
6949,2024-01-12,6949,2024-01-12 00:05:00,UPI,Success,
6950,2024-05-05,6950,2024-05-05 00:01:00,Debit Card,Success,
6951,2024-04-07,6951,2024-04-07 00:03:00,UPI,Success,
6952,2024-05-15,6952,2024-05-15 00:09:00,UPI,Success,
6953,2024-05-28,6953,2024-05-28 00:08:00,Credit Card,Success,
6954,2024-02-17,6954,2024-02-17 00:06:00,UPI,Success,
6955,2024-05-15,6955,2024-05-15 00:04:00,UPI,Success,
6956,2024-01-28,6956,2024-01-28 00:01:00,Wallet,Success,
6957,2024-03-20,6957,2024-03-20 00:01:00,Debit Card,Success,
6958,2024-01-10,6958,2024-01-10 00:04:00,UPI,Failed,Bank Error
6959,2024-02-21,6959,2024-02-21 00:07:00,UPI,Success,
6960,2024-05-22,6960,2024-05-22 00:04:00,UPI,Success,
6961,2024-05-11,6961,2024-05-11 00:08:00,UPI,Success,
6962,2024-03-30,6962,2024-03-30 00:09:00,UPI,Success,
6963,2024-03-02,6963,2024-03-02 00:07:00,UPI,Success,
6964,2024-04-16,6964,2024-04-16 00:05:00,Debit Card,Success,
6965,2024-05-11,6965,2024-05-11 00:07:00,Credit Card,Success,
6966,2024-02-10,6966,2024-02-10 00:06:00,UPI,Success,
6967,2024-04-08,6967,2024-04-08 00:03:00,Debit Card,Success,
6968,2024-02-24,6968,2024-02-24 00:06:00,UPI,Success,
