order_id,promised_time_min,actual_time_min,sla_breached,ops_issue
2400,30,21,False,
2401,30,34,True,Inventory Issue
2402,30,31,True,System Delay
2403,30,39,True,Rider Shortage
2404,30,33,True,Rider Shortage
2405,30,14,False,
2406,30,30,False,
2407,30,23,False,
2408,30,22,False,
2409,30,18,False,
2410,30,11,False,
2411,30,20,False,
2412,30,25,False,
2413,30,29,False,
2414,30,29,False,
2415,30,16,False,
2416,30,15,False,
2417,30,30,False,
2418,30,29,False,
2419,30,31,True,System Delay
2420,30,32,True,Inventory Issue
2421,30,22,False,
2422,30,23,False,
2423,30,38,True,Inventory Issue
2424,30,31,True,System Delay
2425,30,20,False,
2426,30,31,True,System Delay
2427,30,19,False,
2428,30,33,True,Inventory Issue
2429,30,28,False,
2430,30,21,False,
2431,30,13,False,
2432,30,38,True,Inventory Issue
2433,30,25,False,
2434,30,43,True,System Delay
2435,30,29,False,
2436,30,40,True,Inventory Issue
2437,30,39,True,Rider Shortage
2438,30,26,False,
2439,30,23,False,
2440,30,15,False,
2441,30,32,True,Inventory Issue
2442,30,24,False,
2443,30,21,False,
2444,30,16,False,
2445,30,25,False,
2446,30,18,False,
2447,30,19,False,
2448,30,26,False,
2449,30,26,False,
2450,30,33,True,System Delay
2451,30,30,False,
2452,30,36,True,Inventory Issue
2453,30,14,False,
2454,30,22,False,
2455,30,32,True,System Delay
2456,30,28,False,
2457,30,22,False,
2458,30,26,False,
2459,30,36,True,System Delay
2460,30,23,False,
2461,30,17,False,
2462,30,29,False,
2463,30,31,True,Inventory Issue
2464,30,33,True,Inventory Issue
2465,30,30,False,
2466,30,23,False,
2467,30,17,False,
2468,30,30,False,
2469,30,41,True,Rider Shortage
2470,30,10,False,
2471,30,24,False,
2472,30,32,True,Rider Shortage
2473,30,38,True,System Delay
2474,30,28,False,
2475,30,32,True,System Delay
2476,30,36,True,Rider Shortage
2477,30,37,True,System Delay
2478,30,26,False,
2479,30,25,False,
2480,30,38,True,System Delay
2481,30,32,True,Rider Shortage
2482,30,21,False,
2483,30,21,False,
2484,30,22,False,
2485,30,41,True,System Delay
2486,30,22,False,
2487,30,29,False,
2488,30,20,False,
2489,30,6,False,
2490,30,32,True,Rider Shortage
2491,30,38,True,Rider Shortage
2492,30,37,True,Rider Shortage
2493,30,25,False,
2494,30,26,False,
2495,30,32,True,Inventory Issue
2496,30,31,True,Inventory Issue
2497,30,31,True,Rider Shortage
2498,30,46,True,System Delay
2499,30,19,False,
2500,30,27,False,
2501,30,22,False,
2502,30,27,False,
2503,30,26,False,
2504,30,17,False,
2505,30,36,True,Inventory Issue
2506,30,24,False,
2507,30,33,True,Inventory Issue
2508,30,44,True,System Delay
2509,30,27,False,
2510,30,23,False,
2511,30,37,True,System Delay
2512,30,18,False,
2513,30,31,True,System Delay
2514,30,30,False,
2515,30,22,False,
2516,30,26,False,
2517,30,24,False,
2518,30,12,False,
2519,30,23,False,
2520,30,29,False,
2521,30,21,False,
2522,30,32,True,System Delay
2523,30,29,False,
2524,30,22,False,
2525,30,32,True,Inventory Issue
2526,30,22,False,
2527,30,30,False,
2528,30,35,True,System Delay
2529,30,24,False,
2530,30,38,True,Inventory Issue
2531,30,22,False,
2532,30,31,True,Inventory Issue
2533,30,34,True,Rider Shortage
2534,30,12,False,
2535,30,24,False,
2536,30,22,False,
2537,30,30,False,
2538,30,30,False,
2539,30,34,True,Rider Shortage
2540,30,35,True,Inventory Issue
2541,30,34,True,Rider Shortage
2542,30,26,False,
2543,30,28,False,
2544,30,22,False,
2545,30,44,True,Rider Shortage
2546,30,35,True,Inventory Issue
2547,30,20,False,
2548,30,43,True,Inventory Issue
2549,30,33,True,System Delay
2550,30,23,False,
2551,30,18,False,
2552,30,19,False,
2553,30,29,False,
2554,30,51,True,Rider Shortage
2555,30,27,False,
2556,30,23,False,
2557,30,28,False,
2558,30,35,True,Rider Shortage
2559,30,36,True,Inventory Issue
2560,30,35,True,System Delay
2561,30,36,True,System Delay
2562,30,24,False,
2563,30,31,True,System Delay
2564,30,33,True,Inventory Issue
2565,30,23,False,
2566,30,33,True,System Delay
2567,30,18,False,
2568,30,38,True,Inventory Issue
2569,30,30,False,
2570,30,33,True,System Delay
2571,30,23,False,
2572,30,25,False,
2573,30,29,False,
2574,30,44,True,System Delay
2575,30,32,True,System Delay
2576,30,32,True,Rider Shortage
2577,30,14,False,
2578,30,38,True,System Delay
2579,30,37,True,Inventory Issue
2580,30,21,False,
2581,30,26,False,
2582,30,32,True,System Delay
2583,30,16,False,
2584,30,29,False,
2585,30,40,True,Rider Shortage
2586,30,28,False,
2587,30,29,False,
2588,30,24,False,
2589,30,25,False,
2590,30,33,True,Inventory Issue
2591,30,26,False,
2592,30,41,True,Rider Shortage
2593,30,18,False,
2594,30,27,False,
2595,30,23,False,
2596,30,39,True,Inventory Issue
2597,30,18,False,
2598,30,20,False,
2599,30,22,False,
2600,30,32,True,System Delay
2601,30,18,False,
2602,30,26,False,
2603,30,23,False,
2604,30,25,False,
2605,30,28,False,
2606,30,21,False,
2607,30,33,True,Rider Shortage
2608,30,37,True,Inventory Issue
2609,30,29,False,
2610,30,16,False,
2611,30,21,False,
2612,30,32,True,System Delay
2613,30,27,False,
2614,30,34,True,Rider Shortage
2615,30,34,True,Rider Shortage
2616,30,31,True,Rider Shortage
2617,30,21,False,
2618,30,31,True,Inventory Issue
2619,30,39,True,Inventory Issue
2620,30,34,True,Inventory Issue
2621,30,17,False,
2622,30,20,False,
2623,30,28,False,
2624,30,31,True,System Delay
2625,30,33,True,System Delay
2626,30,34,True,Rider Shortage
2627,30,23,False,
2628,30,27,False,
2629,30,33,True,Rider Shortage
2630,30,25,False,
2631,30,20,False,
2632,30,42,True,Rider Shortage
2633,30,35,True,Rider Shortage
2634,30,22,False,
2635,30,27,False,
2636,30,23,False,
2637,30,37,True,System Delay
2638,30,46,True,Inventory Issue
2639,30,25,False,
2640,30,28,False,
2641,30,23,False,
2642,30,27,False,
2643,30,21,False,
2644,30,15,False,
2645,30,38,True,Inventory Issue
2646,30,30,False,
2647,30,22,False,
2648,30,30,False,
2649,30,25,False,
2650,30,38,True,Inventory Issue
2651,30,10,False,
2652,30,12,False,
2653,30,25,False,
2654,30,46,True,System Delay
2655,30,28,False,
2656,30,21,False,
2657,30,33,True,Rider Shortage
2658,30,34,True,Rider Shortage
2659,30,30,False,
2660,30,14,False,
2661,30,27,False,
2662,30,24,False,
2663,30,25,False,
2664,30,25,False,
2665,30,37,True,Inventory Issue
2666,30,21,False,
2667,30,29,False,
2668,30,24,False,
2669,30,32,True,Rider Shortage
2670,30,34,True,Inventory Issue
2671,30,21,False,
2672,30,14,False,
2673,30,36,True,Rider Shortage
2674,30,34,True,Rider Shortage
2675,30,28,False,
2676,30,31,True,Inventory Issue
2677,30,40,True,System Delay
2678,30,41,True,Rider Shortage
2679,30,27,False,
2680,30,22,False,
2681,30,25,False,
2682,30,33,True,Rider Shortage
2683,30,29,False,
2684,30,9,False,
2685,30,14,False,
2686,30,43,True,Inventory Issue
2687,30,26,False,
2688,30,29,False,
2689,30,17,False,
2690,30,35,True,Rider Shortage
2691,30,27,False,
2692,30,40,True,System Delay
2693,30,36,True,System Delay
2694,30,34,True,Inventory Issue
2695,30,43,True,System Delay
2696,30,43,True,System Delay
2697,30,26,False,
2698,30,25,False,
2699,30,29,False,
2700,30,25,False,
2701,30,24,False,
2702,30,12,False,
2703,30,28,False,
2704,30,30,False,
2705,30,44,True,Rider Shortage
2706,30,36,True,Inventory Issue
2707,30,20,False,
2708,30,22,False,
2709,30,29,False,
2710,30,23,False,
2711,30,39,True,Inventory Issue
2712,30,30,False,
2713,30,18,False,
2714,30,37,True,System Delay
2715,30,23,False,
2716,30,27,False,
2717,30,27,False,
2718,30,28,False,
2719,30,27,False,
2720,30,34,True,Inventory Issue
2721,30,30,False,
2722,30,25,False,
2723,30,34,True,Rider Shortage
2724,30,30,False,
2725,30,27,False,
2726,30,23,False,
2727,30,28,False,
2728,30,19,False,
2729,30,34,True,Rider Shortage
2730,30,25,False,
2731,30,30,False,
2732,30,29,False,
2733,30,34,True,Rider Shortage
2734,30,35,True,Rider Shortage
2735,30,34,True,Inventory Issue
2736,30,42,True,System Delay
2737,30,23,False,
2738,30,36,True,System Delay
2739,30,18,False,
2740,30,26,False,
2741,30,23,False,
2742,30,29,False,
2743,30,37,True,Rider Shortage
2744,30,35,True,Rider Shortage
2745,30,28,False,
2746,30,25,False,
2747,30,33,True,Inventory Issue
2748,30,16,False,
2749,30,23,False,
2750,30,32,True,System Delay
2751,30,30,False,
2752,30,23,False,
2753,30,35,True,Rider Shortage
2754,30,34,True,System Delay
2755,30,23,False,
2756,30,12,False,
2757,30,26,False,
2758,30,30,False,
2759,30,16,False,
2760,30,28,False,
2761,30,40,True,System Delay
2762,30,20,False,
2763,30,17,False,
2764,30,29,False,
2765,30,39,True,Rider Shortage
2766,30,30,False,
2767,30,26,False,
2768,30,27,False,
2769,30,32,True,Rider Shortage
2770,30,31,True,Inventory Issue
2771,30,47,True,Rider Shortage
2772,30,26,False,
2773,30,21,False,
2774,30,25,False,
2775,30,17,False,
2776,30,22,False,
2777,30,7,False,
2778,30,32,True,Inventory Issue
2779,30,16,False,
2780,30,20,False,
2781,30,30,False,
2782,30,13,False,
2783,30,24,False,
2784,30,32,True,Rider Shortage
2785,30,24,False,
2786,30,34,True,System Delay
2787,30,30,False,
2788,30,30,False,
2789,30,23,False,
2790,30,39,True,System Delay
2791,30,24,False,
2792,30,35,True,Inventory Issue
2793,30,38,True,System Delay
2794,30,32,True,System Delay
2795,30,34,True,Inventory Issue
2796,30,24,False,
2797,30,34,True,System Delay
2798,30,24,False,
2799,30,31,True,System Delay
2800,30,24,False,
2801,30,19,False,
2802,30,19,False,
2803,30,27,False,
2804,30,51,True,Inventory Issue
2805,30,21,False,
2806,30,34,True,Rider Shortage
2807,30,30,False,
2808,30,30,False,
2809,30,35,True,Rider Shortage
2810,30,43,True,Rider Shortage
2811,30,15,False,
2812,30,11,False,
2813,30,26,False,
2814,30,21,False,
2815,30,21,False,
2816,30,17,False,
2817,30,36,True,Inventory Issue
2818,30,36,True,Rider Shortage
2819,30,36,True,Rider Shortage
2820,30,21,False,
2821,30,18,False,
2822,30,28,False,
2823,30,33,True,Inventory Issue
2824,30,35,True,Rider Shortage
2825,30,36,True,Inventory Issue
2826,30,30,False,
2827,30,28,False,
2828,30,24,False,
2829,30,47,True,System Delay
2830,30,40,True,Inventory Issue
2831,30,29,False,
2832,30,21,False,
2833,30,26,False,
2834,30,23,False,
2835,30,37,True,System Delay
2836,30,37,True,Inventory Issue
2837,30,26,False,
2838,30,44,True,Inventory Issue
2839,30,22,False,
2840,30,34,True,System Delay
2841,30,28,False,
2842,30,4,False,
2843,30,42,True,Inventory Issue
2844,30,17,False,
2845,30,14,False,
2846,30,30,False,
2847,30,37,True,Inventory Issue
2848,30,32,True,System Delay
2849,30,25,False,
2850,30,34,True,System Delay
2851,30,27,False,
2852,30,33,True,Inventory Issue
2853,30,23,False,
2854,30,20,False,
2855,30,22,False,
2856,30,35,True,Rider Shortage
2857,30,30,False,
2858,30,15,False,
2859,30,33,True,System Delay
2860,30,42,True,System Delay
2861,30,21,False,
2862,30,28,False,
2863,30,39,True,System Delay
2864,30,27,False,
2865,30,23,False,
2866,30,39,True,System Delay
2867,30,17,False,
2868,30,32,True,System Delay
2869,30,28,False,
2870,30,20,False,
2871,30,33,True,Inventory Issue
2872,30,31,True,System Delay
2873,30,31,True,Inventory Issue
2874,30,30,False,
2875,30,25,False,
2876,30,46,True,Rider Shortage
2877,30,34,True,Rider Shortage
2878,30,22,False,
2879,30,33,True,Inventory Issue
2880,30,29,False,
2881,30,42,True,System Delay
2882,30,15,False,
2883,30,26,False,
2884,30,30,False,
2885,30,45,True,System Delay
2886,30,39,True,Inventory Issue
2887,30,16,False,
2888,30,40,True,System Delay
2889,30,17,False,
2890,30,40,True,Inventory Issue
2891,30,23,False,
2892,30,28,False,
2893,30,34,True,Rider Shortage
2894,30,32,True,Inventory Issue
2895,30,21,False,
2896,30,30,False,
2897,30,24,False,
2898,30,35,True,Inventory Issue
2899,30,20,False,
2900,30,12,False,
2901,30,24,False,
2902,30,24,False,
2903,30,34,True,Rider Shortage
2904,30,22,False,
2905,30,26,False,
2906,30,37,True,System Delay
2907,30,18,False,
2908,30,13,False,
2909,30,21,False,
2910,30,37,True,System Delay
2911,30,26,False,
2912,30,31,True,System Delay
2913,30,17,False,
2914,30,20,False,
2915,30,19,False,
2916,30,32,True,Inventory Issue
2917,30,34,True,Inventory Issue
2918,30,24,False,
2919,30,32,True,Rider Shortage
2920,30,45,True,System Delay
2921,30,22,False,
2922,30,27,False,
2923,30,30,False,
2924,30,23,False,
2925,30,35,True,Inventory Issue
2926,30,28,False,
2927,30,33,True,Inventory Issue
2928,30,8,False,
2929,30,16,False,
2930,30,28,False,
2931,30,41,True,System Delay
2932,30,32,True,Rider Shortage
2933,30,33,True,Inventory Issue
2934,30,34,True,System Delay
2935,30,21,False,
2936,30,29,False,
2937,30,42,True,Rider Shortage
2938,30,40,True,Inventory Issue
2939,30,32,True,System Delay
2940,30,36,True,System Delay
2941,30,38,True,System Delay
2942,30,29,False,
2943,30,17,False,
2944,30,25,False,
2945,30,37,True,Rider Shortage
2946,30,29,False,
2947,30,30,False,
2948,30,24,False,
2949,30,33,True,Inventory Issue
2950,30,21,False,
2951,30,25,False,
2952,30,33,True,Rider Shortage
2953,30,27,False,
2954,30,35,True,System Delay
2955,30,10,False,
2956,30,15,False,
2957,30,25,False,
2958,30,34,True,Rider Shortage
2959,30,32,True,System Delay
2960,30,22,False,
2961,30,38,True,Rider Shortage
2962,30,27,False,
2963,30,16,False,
2964,30,37,True,Inventory Issue
2965,30,25,False,
2966,30,22,False,
2967,30,34,True,Inventory Issue
2968,30,20,False,
2969,30,23,False,
2970,30,15,False,
2971,30,17,False,
2972,30,38,True,System Delay
2973,30,17,False,
2974,30,22,False,
2975,30,13,False,
2976,30,35,True,Rider Shortage
2977,30,28,False,
2978,30,19,False,
2979,30,30,False,
2980,30,20,False,
2981,30,15,False,
2982,30,38,True,System Delay
2983,30,35,True,Rider Shortage
2984,30,37,True,System Delay
2985,30,43,True,System Delay
2986,30,7,False,
2987,30,23,False,
2988,30,17,False,
2989,30,31,True,Inventory Issue
2990,30,27,False,
2991,30,31,True,System Delay
2992,30,27,False,
2993,30,43,True,Inventory Issue
2994,30,31,True,Rider Shortage
2995,30,34,True,Inventory Issue
2996,30,32,True,Rider Shortage
2997,30,30,False,
2998,30,33,True,System Delay
2999,30,43,True,System Delay
3000,30,30,False,
3001,30,28,False,
3002,30,29,False,
3003,30,21,False,
3004,30,28,False,
3005,30,22,False,
3006,30,28,False,
3007,30,46,True,Rider Shortage
3008,30,27,False,
3009,30,45,True,System Delay
3010,30,27,False,
3011,30,25,False,
3012,30,18,False,
3013,30,24,False,
3014,30,36,True,System Delay
3015,30,27,False,
3016,30,29,False,
3017,30,25,False,
3018,30,21,False,
3019,30,15,False,
3020,30,17,False,
3021,30,34,True,Rider Shortage
3022,30,25,False,
3023,30,23,False,
3024,30,35,True,Inventory Issue
3025,30,16,False,
3026,30,15,False,
3027,30,29,False,
3028,30,26,False,
3029,30,15,False,
3030,30,32,True,Rider Shortage
3031,30,36,True,Inventory Issue
3032,30,13,False,
3033,30,21,False,
3034,30,27,False,
3035,30,17,False,
3036,30,19,False,
3037,30,19,False,
3038,30,36,True,System Delay
3039,30,29,False,
3040,30,34,True,System Delay
3041,30,24,False,
3042,30,18,False,
3043,30,31,True,Rider Shortage
3044,30,24,False,
3045,30,40,True,Rider Shortage
3046,30,33,True,Inventory Issue
3047,30,31,True,Inventory Issue
3048,30,28,False,
3049,30,24,False,
3050,30,24,False,
3051,30,16,False,
3052,30,26,False,
3053,30,24,False,
3054,30,25,False,
3055,30,37,True,System Delay
3056,30,27,False,
3057,30,15,False,
3058,30,36,True,System Delay
3059,30,26,False,
3060,30,33,True,Rider Shortage
3061,30,27,False,
3062,30,17,False,
3063,30,27,False,
3064,30,22,False,
3065,30,26,False,
3066,30,36,True,System Delay
3067,30,25,False,
3068,30,40,True,Inventory Issue
3069,30,22,False,
3070,30,23,False,
3071,30,31,True,System Delay
3072,30,17,False,
3073,30,30,False,
3074,30,28,False,
3075,30,33,True,Inventory Issue
3076,30,28,False,
3077,30,17,False,
3078,30,24,False,
3079,30,16,False,
3080,30,33,True,Rider Shortage
3081,30,31,True,Inventory Issue
3082,30,40,True,Inventory Issue
3083,30,30,False,
3084,30,31,True,Inventory Issue
3085,30,29,False,
3086,30,22,False,
3087,30,30,False,
3088,30,25,False,
3089,30,37,True,System Delay
3090,30,34,True,Inventory Issue
3091,30,31,True,Inventory Issue
3092,30,27,False,
3093,30,25,False,
3094,30,21,False,
3095,30,28,False,
3096,30,30,False,
3097,30,31,True,Rider Shortage
3098,30,33,True,System Delay
3099,30,25,False,
3100,30,30,False,
3101,30,30,False,
3102,30,34,True,Rider Shortage
3103,30,11,False,
3104,30,23,False,
3105,30,33,True,System Delay
3106,30,34,True,Inventory Issue
3107,30,23,False,
3108,30,34,True,Inventory Issue
3109,30,35,True,Rider Shortage
3110,30,22,False,
3111,30,25,False,
3112,30,27,False,
3113,30,33,True,Rider Shortage
3114,30,32,True,System Delay
3115,30,28,False,
3116,30,25,False,
3117,30,47,True,Rider Shortage
3118,30,28,False,
3119,30,21,False,
3120,30,23,False,
3121,30,29,False,
3122,30,26,False,
3123,30,15,False,
3124,30,29,False,
3125,30,34,True,System Delay
3126,30,42,True,System Delay
3127,30,10,False,
3128,30,44,True,System Delay
3129,30,40,True,Rider Shortage
3130,30,27,False,
3131,30,26,False,
3132,30,18,False,
3133,30,16,False,
3134,30,13,False,
3135,30,15,False,
3136,30,18,False,
3137,30,43,True,Inventory Issue
3138,30,35,True,System Delay
3139,30,21,False,
3140,30,32,True,Inventory Issue
3141,30,9,False,
3142,30,22,False,
3143,30,35,True,Inventory Issue
3144,30,26,False,
3145,30,39,True,Rider Shortage
3146,30,20,False,
3147,30,27,False,
3148,30,47,True,Rider Shortage
3149,30,12,False,
3150,30,40,True,Rider Shortage
3151,30,29,False,
3152,30,36,True,System Delay
3153,30,27,False,
3154,30,36,True,Rider Shortage
3155,30,29,False,
3156,30,33,True,Rider Shortage
3157,30,28,False,
3158,30,23,False,
3159,30,23,False,
3160,30,40,True,Inventory Issue
3161,30,29,False,
3162,30,14,False,
3163,30,35,True,System Delay
3164,30,28,False,
3165,30,19,False,
3166,30,29,False,
3167,30,28,False,
3168,30,25,False,
3169,30,17,False,
3170,30,35,True,Inventory Issue
3171,30,27,False,
3172,30,28,False,
3173,30,31,True,System Delay
3174,30,46,True,Rider Shortage
3175,30,30,False,
3176,30,31,True,Inventory Issue
3177,30,24,False,
3178,30,30,False,
3179,30,34,True,Inventory Issue
3180,30,30,False,
3181,30,21,False,
3182,30,28,False,
3183,30,33,True,Inventory Issue
3184,30,26,False,
3185,30,37,True,Rider Shortage
3186,30,10,False,
3187,30,48,True,Inventory Issue
3188,30,26,False,
3189,30,35,True,System Delay
3190,30,35,True,System Delay
3191,30,30,False,
3192,30,23,False,
3193,30,18,False,
3194,30,25,False,
3195,30,19,False,
3196,30,32,True,System Delay
3197,30,17,False,
3198,30,42,True,Rider Shortage
3199,30,26,False,
3200,30,33,True,Inventory Issue
3201,30,38,True,Inventory Issue
3202,30,15,False,
3203,30,13,False,
3204,30,27,False,
3205,30,33,True,Rider Shortage
3206,30,26,False,
3207,30,21,False,
3208,30,16,False,
3209,30,14,False,
3210,30,25,False,
3211,30,22,False,
3212,30,27,False,
3213,30,18,False,
3214,30,25,False,
3215,30,34,True,Inventory Issue
3216,30,19,False,
3217,30,19,False,
3218,30,32,True,Inventory Issue
3219,30,39,True,Rider Shortage
3220,30,13,False,
3221,30,20,False,
3222,30,25,False,
3223,30,35,True,Rider Shortage
3224,30,38,True,Rider Shortage
3225,30,31,True,System Delay
3226,30,36,True,System Delay
3227,30,28,False,
3228,30,31,True,Rider Shortage
3229,30,18,False,
3230,30,29,False,
3231,30,22,False,
3232,30,22,False,
3233,30,33,True,Inventory Issue
3234,30,23,False,
3235,30,23,False,
3236,30,11,False,
3237,30,31,True,Rider Shortage
3238,30,30,False,
3239,30,42,True,Inventory Issue
3240,30,14,False,
3241,30,31,True,Inventory Issue
3242,30,31,True,Inventory Issue
3243,30,22,False,
3244,30,26,False,
3245,30,19,False,
3246,30,29,False,
3247,30,21,False,
3248,30,29,False,
3249,30,25,False,
3250,30,21,False,
3251,30,40,True,System Delay
3252,30,26,False,
3253,30,27,False,
3254,30,24,False,
3255,30,34,True,Rider Shortage
3256,30,24,False,
3257,30,38,True,Inventory Issue
3258,30,32,True,Inventory Issue
3259,30,21,False,
3260,30,37,True,Inventory Issue
3261,30,25,False,
3262,30,25,False,
3263,30,25,False,
3264,30,13,False,
3265,30,24,False,
3266,30,39,True,Inventory Issue
3267,30,21,False,
3268,30,21,False,
3269,30,28,False,
3270,30,24,False,
3271,30,18,False,
3272,30,40,True,System Delay
3273,30,31,True,Rider Shortage
3274,30,31,True,Inventory Issue
3275,30,20,False,
3276,30,10,False,
3277,30,23,False,
3278,30,29,False,
3279,30,23,False,
3280,30,29,False,
3281,30,32,True,System Delay
3282,30,14,False,
3283,30,39,True,System Delay
3284,30,12,False,
3285,30,18,False,
3286,30,29,False,
3287,30,21,False,
3288,30,32,True,Inventory Issue
3289,30,39,True,Rider Shortage
3290,30,6,False,
3291,30,30,False,
3292,30,23,False,
3293,30,35,True,Rider Shortage
3294,30,36,True,System Delay
3295,30,17,False,
3296,30,19,False,
3297,30,37,True,Inventory Issue
3298,30,25,False,
3299,30,36,True,Inventory Issue
3300,30,28,False,
3301,30,22,False,
3302,30,29,False,
3303,30,24,False,
3304,30,27,False,
3305,30,14,False,
3306,30,13,False,
3307,30,28,False,
3308,30,40,True,System Delay
3309,30,26,False,
3310,30,39,True,Rider Shortage
3311,30,31,True,Inventory Issue
3312,30,27,False,
3313,30,17,False,
3314,30,33,True,Rider Shortage
3315,30,28,False,
3316,30,24,False,
3317,30,35,True,Inventory Issue
3318,30,21,False,
3319,30,49,True,Inventory Issue
3320,30,37,True,Inventory Issue
3321,30,33,True,Rider Shortage
3322,30,28,False,
3323,30,16,False,
3324,30,26,False,
3325,30,29,False,
3326,30,28,False,
3327,30,29,False,
3328,30,31,True,Inventory Issue
3329,30,29,False,
3330,30,28,False,
3331,30,22,False,
3332,30,16,False,
3333,30,27,False,
3334,30,21,False,
3335,30,44,True,System Delay
3336,30,33,True,System Delay
3337,30,31,True,System Delay
3338,30,24,False,
3339,30,34,True,Inventory Issue
3340,30,35,True,Rider Shortage
3341,30,26,False,
3342,30,28,False,
3343,30,21,False,
3344,30,15,False,
3345,30,39,True,Inventory Issue
3346,30,21,False,
3347,30,13,False,
3348,30,28,False,
3349,30,37,True,Inventory Issue
3350,30,18,False,
3351,30,28,False,
3352,30,34,True,System Delay
3353,30,26,False,
3354,30,31,True,Rider Shortage
3355,30,19,False,
3356,30,30,False,
3357,30,22,False,
3358,30,36,True,Rider Shortage
3359,30,26,False,
3360,30,28,False,
3361,30,17,False,
3362,30,38,True,Rider Shortage
3363,30,25,False,
3364,30,27,False,
3365,30,28,False,
3366,30,24,False,
3367,30,23,False,
3368,30,28,False,
3369,30,40,True,Inventory Issue
3370,30,26,False,
3371,30,25,False,
3372,30,29,False,
3373,30,24,False,
3374,30,33,True,System Delay
3375,30,30,False,
3376,30,37,True,System Delay
3377,30,25,False,
3378,30,20,False,
3379,30,35,True,System Delay
3380,30,26,False,
3381,30,31,True,Rider Shortage
3382,30,31,True,Rider Shortage
3383,30,23,False,
3384,30,29,False,
3385,30,31,True,Inventory Issue
3386,30,32,True,Rider Shortage
3387,30,29,False,
3388,30,16,False,
3389,30,14,False,
3390,30,31,True,Rider Shortage
3391,30,15,False,
3392,30,36,True,System Delay
3393,30,11,False,
3394,30,20,False,
3395,30,22,False,
3396,30,26,False,
3397,30,32,True,System Delay
3398,30,34,True,System Delay
3399,30,39,True,Inventory Issue
3400,30,34,True,Inventory Issue
3401,30,27,False,
3402,30,18,False,
3403,30,26,False,
3404,30,26,False,
3405,30,36,True,System Delay
3406,30,29,False,
3407,30,35,True,Inventory Issue
3408,30,18,False,
3409,30,23,False,
3410,30,28,False,
3411,30,28,False,
3412,30,33,True,Rider Shortage
3413,30,41,True,System Delay
3414,30,35,True,Inventory Issue
3415,30,28,False,
3416,30,31,True,Inventory Issue
3417,30,35,True,Rider Shortage
3418,30,38,True,System Delay
3419,30,34,True,Rider Shortage
3420,30,20,False,
3421,30,21,False,
3422,30,36,True,Inventory Issue
3423,30,38,True,System Delay
3424,30,16,False,
3425,30,34,True,Rider Shortage
3426,30,27,False,
3427,30,33,True,System Delay
3428,30,18,False,
3429,30,34,True,Rider Shortage
3430,30,36,True,System Delay
3431,30,20,False,
3432,30,28,False,
3433,30,29,False,
3434,30,24,False,
3435,30,39,True,System Delay
3436,30,29,False,
3437,30,33,True,System Delay
3438,30,33,True,System Delay
3439,30,27,False,
3440,30,41,True,System Delay
3441,30,32,True,Inventory Issue
3442,30,25,False,
3443,30,29,False,
3444,30,27,False,
3445,30,16,False,
3446,30,22,False,
3447,30,21,False,
3448,30,32,True,Inventory Issue
3449,30,30,False,
3450,30,34,True,Inventory Issue
3451,30,17,False,
3452,30,28,False,
3453,30,32,True,Inventory Issue
3454,30,18,False,
3455,30,37,True,Inventory Issue
3456,30,20,False,
3457,30,26,False,
3458,30,23,False,
3459,30,10,False,
3460,30,43,True,System Delay
3461,30,14,False,
3462,30,40,True,Inventory Issue
3463,30,23,False,
3464,30,34,True,Inventory Issue
3465,30,31,True,System Delay
3466,30,29,False,
3467,30,13,False,
3468,30,22,False,
3469,30,50,True,System Delay
3470,30,39,True,Rider Shortage
3471,30,26,False,
3472,30,26,False,
3473,30,34,True,System Delay
3474,30,27,False,
3475,30,26,False,
3476,30,19,False,
3477,30,26,False,
3478,30,35,True,Inventory Issue
3479,30,25,False,
3480,30,52,True,Inventory Issue
3481,30,26,False,
3482,30,19,False,
3483,30,15,False,
3484,30,25,False,
3485,30,32,True,Inventory Issue
3486,30,31,True,Inventory Issue
3487,30,22,False,
3488,30,25,False,
3489,30,26,False,
3490,30,33,True,Inventory Issue
3491,30,34,True,Inventory Issue
3492,30,28,False,
3493,30,30,False,
3494,30,23,False,
3495,30,36,True,System Delay
3496,30,42,True,Inventory Issue
3497,30,19,False,
3498,30,22,False,
3499,30,33,True,System Delay
3500,30,13,False,
3501,30,30,False,
3502,30,23,False,
3503,30,18,False,
3504,30,31,True,Rider Shortage
3505,30,29,False,
3506,30,29,False,
3507,30,27,False,
3508,30,22,False,
3509,30,32,True,Inventory Issue
3510,30,34,True,Rider Shortage
3511,30,30,False,
3512,30,29,False,
3513,30,17,False,
3514,30,16,False,
3515,30,27,False,
3516,30,34,True,Rider Shortage
3517,30,19,False,
3518,30,21,False,
3519,30,33,True,System Delay
3520,30,33,True,Rider Shortage
3521,30,24,False,
3522,30,30,False,
3523,30,27,False,
3524,30,35,True,Rider Shortage
3525,30,21,False,
3526,30,24,False,
3527,30,29,False,
3528,30,26,False,
3529,30,23,False,
3530,30,37,True,Rider Shortage
3531,30,37,True,System Delay
3532,30,30,False,
3533,30,30,False,
3534,30,21,False,
3535,30,32,True,System Delay
3536,30,22,False,
3537,30,27,False,
3538,30,33,True,System Delay
3539,30,30,False,
3540,30,18,False,
3541,30,19,False,
3542,30,18,False,
3543,30,24,False,
3544,30,25,False,
3545,30,35,True,Inventory Issue
3546,30,29,False,
3547,30,32,True,Inventory Issue
3548,30,31,True,System Delay
