order_id,customer_id,order_date,order_amount,order_status,city,cancellation_reason
2624,3343,2024-03-21,1864.63,Cancelled,Hyderabad,Price
2625,1556,2024-06-18,743.54,Completed,Mumbai,
2626,276,2024-02-14,705.37,Completed,Pune,
2627,2737,2024-04-27,342.01,Completed,Pune,
2628,3683,2024-02-16,1104.08,Completed,Delhi,
2629,1348,2024-06-06,424.73,Completed,Chennai,
2630,3090,2024-05-31,1164.85,Completed,Delhi,
2631,2173,2024-06-19,222.55,Completed,Delhi,
2632,3392,2024-06-10,556.69,Completed,Mumbai,
2633,153,2024-01-23,2344.46,Completed,Delhi,
2634,1605,2024-03-01,2029.79,Completed,Delhi,
2635,2068,2024-06-13,743.18,Completed,Pune,
2636,1827,2024-01-13,1852.07,Completed,Chennai,
2637,247,2024-01-07,1737.51,Completed,Hyderabad,
2638,1371,2024-06-18,606.93,Completed,Pune,
2639,3548,2024-06-14,1053.43,Completed,Hyderabad,
2640,1692,2024-06-28,2301.52,Completed,Pune,
2641,2151,2024-06-20,1899.05,Completed,Mumbai,
2642,2645,2024-05-20,1948.8,Completed,Hyderabad,
2643,3391,2024-01-28,1496.94,Completed,Mumbai,
2644,2399,2024-04-05,1730.74,Completed,Pune,
2645,2282,2024-04-16,1370.1,Completed,Bengaluru,
2646,1671,2024-04-07,1904.06,Completed,Mumbai,
2647,37,2024-04-21,1885.27,Completed,Delhi,
2648,3417,2024-01-01,271.49,Completed,Bengaluru,
2649,1628,2024-02-12,1653.08,Completed,Pune,
2650,2340,2024-02-11,1648.57,Completed,Bengaluru,
2651,1372,2024-04-04,354.84,Completed,Mumbai,
2652,677,2024-06-26,1143.88,Completed,Bengaluru,
2653,253,2024-05-08,2267.21,Cancelled,Pune,Delay
2654,2865,2024-02-20,2392.91,Completed,Bengaluru,
2655,1617,2024-05-23,1999.09,Completed,Mumbai,
2656,2017,2024-06-15,548.38,Cancelled,Hyderabad,Payment Failed
2657,2232,2024-01-15,1061.86,Completed,Hyderabad,
2658,761,2024-05-04,619.87,Completed,Chennai,
2659,3287,2024-06-09,1699.91,Completed,Chennai,
2660,393,2024-03-27,1978.23,Cancelled,Mumbai,Price
2661,3092,2024-02-22,2232.66,Completed,Pune,
2662,3543,2024-05-24,2179.49,Completed,Bengaluru,
2663,431,2024-03-29,428.18,Completed,Delhi,
2664,3731,2024-04-15,489.05,Completed,Chennai,
2665,997,2024-01-06,2292.25,Completed,Mumbai,
2666,1092,2024-01-31,2140.7,Completed,Bengaluru,
2667,1101,2024-02-09,1258.87,Completed,Pune,
2668,102,2024-06-06,1189.12,Completed,Chennai,
2669,2700,2024-03-09,1471.44,Completed,Bengaluru,
2670,893,2024-05-14,1572.26,Cancelled,Pune,Payment Failed
2671,2261,2024-01-13,784.7,Completed,Mumbai,
2672,1789,2024-01-04,1128.61,Completed,Bengaluru,
2673,2181,2024-06-26,1625.29,Completed,Delhi,
2674,3097,2024-01-03,674.41,Completed,Chennai,
2675,4568,2024-05-19,2497.32,Completed,Delhi,
2676,3685,2024-03-05,850.76,Completed,Bengaluru,
2677,1781,2024-01-27,1470.56,Completed,Mumbai,
2678,3615,2024-04-16,1474.57,Completed,Hyderabad,
2679,4014,2024-02-19,1238.42,Completed,Pune,
2680,1280,2024-01-17,755.55,Completed,Hyderabad,
2681,4009,2024-02-01,1500.31,Completed,Pune,
2682,3287,2024-06-27,409.33,Completed,Pune,
2683,2682,2024-01-17,1089.93,Completed,Pune,
2684,4518,2024-02-03,715.78,Completed,Hyderabad,
2685,2629,2024-02-04,485.61,Completed,Delhi,
2686,539,2024-05-31,2328.61,Completed,Delhi,
2687,1781,2024-05-25,1809.87,Completed,Delhi,
2688,3527,2024-02-19,588.31,Completed,Mumbai,
2689,2349,2024-06-22,2383.61,Completed,Hyderabad,
2690,1961,2024-06-24,696.78,Completed,Pune,
2691,3092,2024-04-12,741.91,Completed,Mumbai,
2692,3563,2024-02-02,506.52,Completed,Mumbai,
2693,4902,2024-03-29,1874.06,Completed,Hyderabad,
2694,2305,2024-06-03,1513.01,Completed,Bengaluru,
2695,2501,2024-05-08,333.98,Cancelled,Chennai,Delay
2696,2486,2024-03-25,258.19,Completed,Bengaluru,
2697,2446,2024-02-28,1425.12,Completed,Delhi,
2698,649,2024-01-10,1698.52,Completed,Delhi,
2699,2270,2024-06-01,2092.61,Completed,Delhi,
2700,3816,2024-02-26,1300.03,Completed,Bengaluru,
2701,1552,2024-03-06,1756.02,Completed,Chennai,
2702,4722,2024-04-28,1887.41,Completed,Mumbai,
2703,4872,2024-04-21,1610.02,Cancelled,Mumbai,Delay
2704,1303,2024-01-15,1010.1,Completed,Mumbai,
2705,2633,2024-06-04,503.36,Completed,Delhi,
2706,2533,2024-01-13,1689.34,Completed,Chennai,
2707,1269,2024-04-23,1968.0,Completed,Bengaluru,
2708,1774,2024-04-27,636.6,Completed,Chennai,
2709,3090,2024-05-21,1338.19,Cancelled,Chennai,Price
2710,3628,2024-04-23,1113.66,Completed,Delhi,
2711,1167,2024-02-03,673.12,Completed,Pune,
2712,2549,2024-04-10,764.22,Cancelled,Delhi,Payment Failed
2713,1551,2024-01-25,746.65,Completed,Pune,
2714,2141,2024-04-21,1163.54,Completed,Chennai,
2715,3521,2024-02-23,1098.06,Completed,Pune,
2716,3655,2024-01-12,1474.61,Completed,Bengaluru,
2717,621,2024-05-05,414.38,Completed,Chennai,
2718,2524,2024-05-16,1536.88,Completed,Mumbai,
2719,4768,2024-01-31,250.25,Completed,Hyderabad,
2720,4897,2024-03-18,791.96,Completed,Delhi,
2721,171,2024-02-22,1354.92,Cancelled,Bengaluru,Price
2722,2420,2024-04-21,1779.95,Completed,Delhi,
2723,2780,2024-02-12,1973.91,Completed,Pune,
2724,1417,2024-06-14,281.79,Completed,Mumbai,
2725,939,2024-02-11,1436.22,Cancelled,Mumbai,Delay
2726,4931,2024-05-03,1015.2,Completed,Hyderabad,
2727,2032,2024-06-24,1798.29,Completed,Pune,
2728,3178,2024-03-07,852.69,Completed,Hyderabad,
2729,2772,2024-03-06,1910.56,Cancelled,Delhi,Payment Failed
2730,3797,2024-05-23,1585.14,Completed,Mumbai,
2731,2885,2024-03-23,2016.25,Completed,Mumbai,
2732,1732,2024-04-03,2464.11,Completed,Hyderabad,
2733,1273,2024-04-14,2289.75,Completed,Chennai,
2734,1753,2024-05-23,1564.57,Completed,Chennai,
2735,1957,2024-01-31,2255.65,Completed,Chennai,
2736,3488,2024-04-27,552.11,Completed,Pune,
2737,1692,2024-01-28,298.98,Completed,Mumbai,
2738,4166,2024-01-04,1426.21,Completed,Bengaluru,
2739,1258,2024-05-17,2441.05,Completed,Chennai,
2740,432,2024-06-27,1832.39,Completed,Bengaluru,
2741,4266,2024-01-18,901.83,Completed,Pune,
2742,2084,2024-02-16,1738.17,Completed,Pune,
2743,3906,2024-06-08,291.79,Cancelled,Chennai,Delay
2744,4355,2024-06-06,1282.43,Completed,Hyderabad,
2745,2299,2024-06-12,745.69,Completed,Pune,
2746,2105,2024-01-09,313.16,Completed,Hyderabad,
2747,1185,2024-06-12,774.79,Cancelled,Pune,Delay
2748,437,2024-01-29,1861.66,Cancelled,Bengaluru,Delay
2749,4326,2024-05-23,1467.73,Completed,Mumbai,
2750,4927,2024-04-01,253.9,Cancelled,Pune,Payment Failed
2751,4937,2024-05-28,1142.4,Completed,Pune,
2752,4716,2024-03-04,1929.99,Completed,Chennai,
2753,2400,2024-04-20,2395.59,Completed,Pune,
2754,622,2024-05-03,2211.02,Completed,Bengaluru,
2755,3714,2024-04-19,203.5,Completed,Delhi,
2756,635,2024-04-27,703.01,Completed,Pune,
2757,3013,2024-06-04,677.79,Completed,Bengaluru,
2758,1994,2024-04-09,1150.12,Completed,Mumbai,
2759,2676,2024-01-31,1685.24,Completed,Bengaluru,
2760,2341,2024-06-09,552.06,Completed,Pune,
2761,1410,2024-06-17,2306.06,Completed,Mumbai,
2762,3817,2024-03-21,1987.37,Completed,Chennai,
2763,829,2024-02-15,1164.46,Completed,Bengaluru,
2764,2282,2024-02-18,1543.18,Completed,Hyderabad,
2765,537,2024-02-11,1446.14,Completed,Pune,
2766,1403,2024-05-30,1539.13,Completed,Delhi,
2767,805,2024-04-21,2178.27,Completed,Bengaluru,
2768,3282,2024-01-27,660.28,Completed,Delhi,
2769,852,2024-06-08,1772.54,Completed,Bengaluru,
2770,2226,2024-03-28,446.18,Completed,Mumbai,
2771,556,2024-04-30,1256.08,Completed,Delhi,
2772,3144,2024-01-03,1662.43,Cancelled,Chennai,Delay
2773,4324,2024-02-29,228.75,Cancelled,Pune,Payment Failed
2774,1865,2024-03-19,448.55,Completed,Delhi,
2775,4350,2024-05-24,409.91,Completed,Pune,
2776,2095,2024-02-01,1061.79,Completed,Mumbai,
2777,3479,2024-01-07,1630.62,Completed,Chennai,
2778,2931,2024-03-11,2490.72,Completed,Chennai,
2779,2628,2024-05-07,784.38,Completed,Pune,
2780,254,2024-02-27,512.71,Completed,Bengaluru,
2781,3521,2024-06-16,1153.95,Completed,Pune,
2782,59,2024-04-21,535.74,Completed,Delhi,
2783,3703,2024-02-17,256.45,Completed,Delhi,
2784,1722,2024-06-27,1497.11,Completed,Bengaluru,
2785,2608,2024-04-20,2223.02,Completed,Pune,
2786,265,2024-03-11,2179.96,Completed,Pune,
2787,1708,2024-06-13,431.81,Completed,Pune,
2788,3215,2024-03-15,539.2,Completed,Hyderabad,
2789,2294,2024-03-14,1329.58,Completed,Chennai,
2790,3288,2024-04-30,1045.75,Completed,Hyderabad,
2791,2485,2024-02-24,1817.07,Completed,Chennai,
2792,2736,2024-02-10,1338.36,Completed,Delhi,
2793,2524,2024-04-06,246.27,Completed,Chennai,
2794,3456,2024-05-27,854.5,Completed,Delhi,
2795,938,2024-02-02,2273.43,Cancelled,Mumbai,Payment Failed
2796,878,2024-06-16,1376.47,Completed,Pune,
2797,2705,2024-02-03,2035.28,Completed,Delhi,
2798,547,2024-03-02,1125.28,Completed,Mumbai,
2799,2463,2024-01-19,1757.02,Completed,Chennai,
2800,3204,2024-06-19,588.71,Completed,Hyderabad,
2801,4494,2024-01-10,1894.03,Completed,Delhi,
2802,3579,2024-04-29,2009.14,Completed,Pune,
2803,3632,2024-05-02,407.32,Completed,Chennai,
2804,2216,2024-04-13,621.61,Completed,Delhi,
2805,3847,2024-05-20,1264.65,Completed,Hyderabad,
2806,230,2024-01-05,1666.1,Completed,Mumbai,
2807,4799,2024-02-27,1666.23,Completed,Mumbai,
2808,1428,2024-02-28,1736.87,Completed,Mumbai,
2809,1700,2024-05-07,1843.16,Completed,Chennai,
2810,3970,2024-03-26,1363.26,Completed,Pune,
2811,3066,2024-04-13,1522.17,Cancelled,Delhi,Delay
2812,2146,2024-05-22,219.33,Completed,Delhi,
2813,7,2024-05-08,583.18,Completed,Mumbai,
2814,4273,2024-02-07,1346.7,Completed,Bengaluru,
2815,1230,2024-04-16,1914.86,Completed,Hyderabad,
2816,4395,2024-04-18,2060.53,Completed,Chennai,
2817,1824,2024-02-22,1876.57,Completed,Delhi,
2818,3985,2024-02-21,1318.73,Completed,Hyderabad,
2819,2277,2024-01-01,846.94,Completed,Pune,
2820,2944,2024-01-11,1222.85,Completed,Delhi,
2821,631,2024-02-27,221.38,Completed,Pune,
2822,270,2024-05-07,1575.31,Completed,Pune,
2823,4177,2024-06-16,371.5,Completed,Delhi,
2824,3772,2024-02-13,534.4,Completed,Hyderabad,
2825,4916,2024-01-06,1639.75,Completed,Delhi,
2826,501,2024-06-04,230.7,Completed,Mumbai,
2827,2751,2024-06-07,1519.18,Completed,Pune,
2828,1313,2024-01-08,1668.27,Completed,Pune,
2829,2154,2024-01-05,2013.03,Cancelled,Hyderabad,Payment Failed
2830,4737,2024-04-15,356.47,Completed,Mumbai,
2831,609,2024-04-21,206.74,Completed,Bengaluru,
2832,3044,2024-01-17,1963.77,Cancelled,Hyderabad,Delay
2833,1664,2024-06-14,867.12,Completed,Bengaluru,
2834,3295,2024-01-09,2240.57,Completed,Mumbai,
2835,1998,2024-03-18,625.43,Completed,Pune,
2836,2430,2024-01-14,1546.66,Completed,Mumbai,
2837,4200,2024-06-02,451.64,Completed,Chennai,
2838,2712,2024-04-22,1126.19,Completed,Mumbai,
2839,3186,2024-03-31,2228.75,Completed,Hyderabad,
2840,1532,2024-01-25,1599.2,Completed,Pune,
2841,4217,2024-06-12,1786.12,Completed,Pune,
2842,3707,2024-04-07,719.73,Completed,Pune,
2843,3075,2024-06-09,2322.33,Completed,Chennai,
2844,4503,2024-01-03,1634.01,Completed,Delhi,
2845,676,2024-05-18,443.54,Completed,Mumbai,
2846,1655,2024-04-21,235.77,Completed,Pune,
2847,4528,2024-05-25,236.62,Completed,Delhi,
2848,4157,2024-02-16,317.79,Cancelled,Hyderabad,Delay
2849,3545,2024-06-20,2296.72,Completed,Chennai,
2850,3819,2024-02-19,1024.27,Cancelled,Chennai,Price
2851,3444,2024-06-05,885.93,Completed,Delhi,
2852,1048,2024-05-03,1158.06,Completed,Chennai,
2853,2454,2024-03-30,1142.01,Completed,Hyderabad,
2854,1332,2024-03-07,748.53,Completed,Bengaluru,
2855,4083,2024-01-02,411.2,Completed,Chennai,
2856,2661,2024-06-01,449.84,Completed,Mumbai,
2857,2263,2024-05-26,1578.13,Completed,Delhi,
2858,4358,2024-06-16,1112.72,Cancelled,Hyderabad,Delay
2859,764,2024-01-02,2275.65,Completed,Bengaluru,
2860,2368,2024-03-05,1266.59,Cancelled,Pune,Payment Failed
2861,3409,2024-03-31,1358.03,Cancelled,Bengaluru,Payment Failed
2862,1685,2024-06-21,2334.96,Completed,Pune,
2863,4465,2024-04-25,1353.77,Completed,Hyderabad,
2864,870,2024-02-18,1354.56,Completed,Mumbai,
2865,2734,2024-03-09,1035.27,Completed,Bengaluru,
2866,914,2024-06-14,1833.95,Completed,Chennai,
2867,3132,2024-05-11,1102.12,Completed,Hyderabad,
2868,1631,2024-05-24,1553.14,Completed,Hyderabad,
2869,543,2024-05-05,1229.01,Completed,Hyderabad,
2870,2204,2024-02-22,1416.11,Completed,Pune,
2871,2936,2024-04-21,2102.16,Completed,Mumbai,
2872,752,2024-06-07,1151.59,Completed,Bengaluru,
2873,2112,2024-05-29,729.18,Completed,Chennai,
2874,421,2024-05-18,1511.74,Completed,Chennai,
2875,2371,2024-06-10,2356.27,Completed,Pune,
2876,1487,2024-04-22,1794.39,Completed,Mumbai,
2877,547,2024-05-22,909.24,Cancelled,Mumbai,Payment Failed
2878,4962,2024-04-23,2414.89,Completed,Pune,
2879,2558,2024-05-17,988.25,Cancelled,Bengaluru,Payment Failed
2880,1572,2024-02-17,2461.48,Cancelled,Pune,Price
2881,454,2024-01-31,641.58,Completed,Mumbai,
2882,2692,2024-02-06,2499.19,Completed,Bengaluru,
2883,1758,2024-04-17,374.58,Completed,Chennai,
2884,4775,2024-01-28,1840.45,Completed,Hyderabad,
2885,4370,2024-06-07,1903.02,Completed,Hyderabad,
2886,60,2024-03-10,1763.02,Completed,Delhi,
2887,4438,2024-01-14,1988.5,Completed,Delhi,
2888,1418,2024-05-01,1285.22,Completed,Hyderabad,
2889,2161,2024-01-16,324.46,Completed,Pune,
2890,1339,2024-01-25,1022.83,Completed,Delhi,
2891,467,2024-06-15,1677.32,Cancelled,Chennai,Price
2892,2311,2024-03-06,1686.37,Completed,Delhi,
2893,2472,2024-02-07,648.95,Completed,Bengaluru,
2894,720,2024-06-17,781.91,Completed,Pune,
2895,1236,2024-04-12,1319.41,Cancelled,Pune,Payment Failed
2896,563,2024-04-07,1875.8,Completed,Pune,
2897,983,2024-04-24,2161.44,Completed,Bengaluru,
2898,2967,2024-02-09,398.92,Completed,Delhi,
2899,2336,2024-03-04,2328.93,Completed,Chennai,
2900,4521,2024-03-29,2333.78,Completed,Bengaluru,
2901,4650,2024-04-09,218.25,Completed,Hyderabad,
2902,4855,2024-05-23,1364.74,Completed,Mumbai,
2903,1731,2024-03-22,1550.43,Cancelled,Hyderabad,Payment Failed
2904,4340,2024-03-17,1473.54,Completed,Hyderabad,
2905,3048,2024-02-28,1616.27,Completed,Chennai,
2906,1358,2024-03-31,1357.71,Completed,Delhi,
2907,2376,2024-04-07,875.76,Completed,Delhi,
2908,2763,2024-05-18,420.12,Completed,Mumbai,
2909,1786,2024-01-01,679.27,Completed,Delhi,
2910,1963,2024-01-13,1902.59,Completed,Pune,
2911,1189,2024-01-30,754.45,Completed,Hyderabad,
2912,2679,2024-01-18,2108.33,Cancelled,Mumbai,Price
2913,3008,2024-03-18,1128.02,Completed,Mumbai,
2914,3124,2024-05-20,1153.29,Completed,Delhi,
2915,3144,2024-02-01,2197.55,Completed,Mumbai,
2916,2801,2024-03-11,692.86,Completed,Mumbai,
2917,324,2024-02-19,636.12,Cancelled,Pune,Price
2918,3684,2024-04-25,2466.43,Completed,Hyderabad,
2919,2203,2024-04-22,1443.39,Completed,Mumbai,
2920,1795,2024-03-20,638.2,Completed,Mumbai,
2921,2249,2024-01-31,581.35,Completed,Mumbai,
2922,2343,2024-02-20,2181.83,Completed,Chennai,
2923,3394,2024-06-03,1579.65,Completed,Bengaluru,
2924,3401,2024-02-29,464.59,Completed,Chennai,
2925,1976,2024-02-02,2239.89,Completed,Pune,
2926,3046,2024-05-06,1220.98,Completed,Chennai,
2927,1308,2024-06-09,2475.52,Completed,Hyderabad,
2928,1456,2024-05-05,848.05,Completed,Bengaluru,
2929,963,2024-02-10,1416.28,Completed,Mumbai,
2930,1718,2024-01-19,598.13,Completed,Delhi,
2931,2430,2024-02-10,1211.32,Completed,Mumbai,
2932,2540,2024-03-25,606.04,Completed,Pune,
2933,3619,2024-03-29,906.63,Completed,Mumbai,
2934,2379,2024-02-11,820.69,Completed,Chennai,
2935,875,2024-04-29,851.12,Completed,Delhi,
2936,3671,2024-01-23,2430.6,Completed,Bengaluru,
2937,2206,2024-02-02,288.43,Completed,Pune,
2938,4528,2024-01-20,1342.78,Cancelled,Bengaluru,Delay
2939,1140,2024-06-01,1647.27,Completed,Delhi,
2940,3592,2024-03-30,1719.75,Completed,Hyderabad,
2941,4715,2024-04-13,1935.46,Completed,Bengaluru,
2942,4715,2024-06-28,1950.22,Completed,Chennai,
2943,2674,2024-01-12,2397.66,Completed,Bengaluru,
2944,4531,2024-06-08,1938.04,Completed,Mumbai,
2945,1546,2024-06-09,2094.49,Completed,Pune,
2946,2844,2024-05-22,1424.33,Completed,Pune,
2947,4668,2024-02-20,1712.65,Completed,Hyderabad,
2948,266,2024-01-06,1299.69,Completed,Chennai,
2949,102,2024-03-31,835.76,Completed,Hyderabad,
2950,2757,2024-03-09,920.78,Completed,Bengaluru,
2951,3974,2024-06-11,1029.23,Completed,Hyderabad,
2952,1535,2024-05-02,983.48,Completed,Pune,
2953,2270,2024-06-10,1426.27,Completed,Pune,
2954,2963,2024-05-25,769.55,Completed,Bengaluru,
2955,2484,2024-04-24,1388.28,Completed,Bengaluru,
2956,1214,2024-06-02,2307.36,Completed,Delhi,
2957,4736,2024-04-20,1133.72,Completed,Chennai,
2958,2993,2024-03-01,712.09,Cancelled,Pune,Payment Failed
2959,4430,2024-04-16,997.77,Completed,Hyderabad,
2960,907,2024-03-18,2216.84,Completed,Chennai,
2961,1582,2024-04-04,2365.91,Completed,Delhi,
2962,1605,2024-03-14,2239.38,Completed,Mumbai,
2963,570,2024-02-17,860.9,Completed,Chennai,
2964,1546,2024-04-05,1092.04,Cancelled,Hyderabad,Delay
2965,909,2024-01-31,2442.35,Completed,Mumbai,
2966,4463,2024-02-03,944.86,Completed,Delhi,
2967,4084,2024-03-27,517.08,Completed,Pune,
2968,3341,2024-05-14,848.82,Completed,Pune,
2969,2426,2024-03-23,2417.15,Cancelled,Mumbai,Price
2970,3219,2024-05-14,1156.51,Completed,Pune,
2971,2166,2024-02-16,2347.93,Completed,Bengaluru,
2972,1014,2024-05-15,439.39,Cancelled,Chennai,Delay
2973,3207,2024-05-08,1961.93,Completed,Delhi,
2974,1873,2024-05-04,414.69,Cancelled,Hyderabad,Delay
2975,4910,2024-03-17,654.24,Completed,Delhi,
2976,206,2024-01-03,1617.04,Completed,Chennai,
2977,816,2024-04-01,1199.3,Completed,Mumbai,
2978,66,2024-06-14,1733.35,Completed,Mumbai,
2979,4046,2024-06-27,2438.83,Completed,Pune,
2980,2052,2024-05-22,321.24,Cancelled,Mumbai,Delay
2981,3,2024-04-09,640.74,Completed,Hyderabad,
2982,325,2024-05-06,1672.52,Completed,Delhi,
2983,605,2024-03-08,2262.01,Completed,Hyderabad,
2984,4892,2024-05-12,2034.59,Completed,Delhi,
2985,2583,2024-03-30,1270.84,Completed,Chennai,
2986,2647,2024-03-29,1914.59,Completed,Chennai,
2987,3123,2024-01-10,678.62,Completed,Pune,
2988,3115,2024-01-08,231.58,Completed,Mumbai,
2989,3276,2024-01-12,1511.04,Completed,Delhi,
2990,347,2024-03-04,2070.46,Cancelled,Bengaluru,Payment Failed
2991,4155,2024-04-27,1196.92,Completed,Bengaluru,
2992,2728,2024-02-28,1509.27,Completed,Chennai,
2993,2559,2024-02-19,1171.02,Completed,Bengaluru,
2994,3390,2024-05-30,1382.29,Completed,Bengaluru,
2995,3444,2024-02-09,2234.0,Cancelled,Chennai,Price
2996,2255,2024-05-01,1299.72,Cancelled,Chennai,Delay
2997,111,2024-04-06,217.19,Completed,Hyderabad,
2998,23,2024-05-06,2039.65,Completed,Mumbai,
2999,3817,2024-03-27,1620.75,Completed,Delhi,
3000,1964,2024-03-17,1879.9,Completed,Chennai,
3001,4883,2024-04-30,2272.5,Completed,Bengaluru,
3002,1708,2024-05-25,858.29,Completed,Bengaluru,
3003,3083,2024-05-28,1357.06,Completed,Delhi,
3004,3816,2024-04-20,1585.71,Completed,Pune,
3005,747,2024-05-08,994.4,Completed,Hyderabad,
3006,515,2024-06-14,2145.95,Completed,Hyderabad,
3007,3040,2024-02-10,1804.4,Completed,Mumbai,
3008,2857,2024-06-18,1886.84,Completed,Bengaluru,
3009,2342,2024-05-16,2058.42,Completed,Mumbai,
3010,325,2024-01-23,793.59,Completed,Mumbai,
3011,3363,2024-03-18,1914.98,Completed,Mumbai,
3012,3491,2024-01-11,1979.76,Cancelled,Mumbai,Delay
3013,2508,2024-03-11,2137.5,Completed,Delhi,
3014,3179,2024-06-07,1323.64,Completed,Delhi,
3015,3325,2024-01-26,1359.64,Completed,Chennai,
3016,1563,2024-01-30,425.81,Completed,Delhi,
3017,1545,2024-06-10,2159.88,Completed,Mumbai,
3018,3230,2024-06-22,1427.02,Completed,Bengaluru,
3019,526,2024-04-11,1567.2,Completed,Hyderabad,
3020,4634,2024-03-09,479.31,Completed,Chennai,
3021,1750,2024-05-12,1584.19,Cancelled,Bengaluru,Payment Failed
3022,4723,2024-06-14,296.57,Completed,Mumbai,
3023,841,2024-06-04,2323.38,Completed,Chennai,
3024,2266,2024-06-02,2186.14,Completed,Pune,
3025,4689,2024-03-01,646.93,Completed,Chennai,
3026,713,2024-04-15,1565.74,Completed,Delhi,
3027,67,2024-01-23,1586.21,Completed,Chennai,
3028,761,2024-06-22,2047.89,Cancelled,Bengaluru,Price
3029,465,2024-04-22,1940.92,Completed,Delhi,
3030,4192,2024-01-30,2484.46,Completed,Bengaluru,
3031,4504,2024-03-07,1006.93,Completed,Pune,
3032,3190,2024-06-09,486.65,Completed,Chennai,
3033,4900,2024-05-10,1518.98,Completed,Bengaluru,
3034,1468,2024-04-30,1957.18,Completed,Delhi,
3035,4853,2024-03-23,857.32,Completed,Pune,
3036,2761,2024-06-18,743.27,Completed,Delhi,
3037,4457,2024-03-02,2045.65,Completed,Hyderabad,
3038,1394,2024-02-26,1933.56,Completed,Mumbai,
3039,3694,2024-01-01,667.8,Completed,Hyderabad,
3040,4308,2024-04-11,2199.32,Completed,Mumbai,
3041,1700,2024-03-09,509.88,Completed,Mumbai,
3042,1121,2024-02-28,451.25,Completed,Hyderabad,
3043,1572,2024-02-15,1007.55,Completed,Pune,
3044,4874,2024-04-15,2239.02,Completed,Mumbai,
3045,729,2024-02-03,1799.51,Completed,Bengaluru,
3046,3505,2024-04-10,1107.85,Completed,Hyderabad,
3047,616,2024-04-06,561.68,Completed,Bengaluru,
3048,371,2024-06-01,1841.0,Completed,Pune,
3049,3465,2024-06-18,1578.04,Completed,Pune,
3050,4728,2024-01-29,2471.67,Completed,Chennai,
3051,4857,2024-06-01,1960.79,Completed,Chennai,
3052,4943,2024-05-02,434.89,Completed,Chennai,
3053,948,2024-03-13,1874.89,Cancelled,Hyderabad,Payment Failed
3054,1120,2024-05-22,792.13,Completed,Bengaluru,
3055,1456,2024-01-04,2412.36,Completed,Delhi,
3056,2549,2024-02-07,244.33,Completed,Mumbai,
3057,2423,2024-01-20,748.21,Cancelled,Delhi,Price
3058,3612,2024-04-22,1347.7,Completed,Delhi,
3059,2547,2024-01-23,381.86,Cancelled,Chennai,Price
3060,1341,2024-06-13,991.34,Completed,Hyderabad,
3061,3846,2024-04-20,1343.64,Completed,Delhi,
3062,1519,2024-05-15,1227.95,Cancelled,Chennai,Delay
3063,1960,2024-06-13,1259.35,Completed,Chennai,
3064,711,2024-02-14,2221.75,Completed,Delhi,
3065,4571,2024-04-06,1362.17,Completed,Mumbai,
3066,574,2024-02-02,2364.41,Completed,Chennai,
3067,2844,2024-05-14,539.78,Completed,Pune,
3068,508,2024-01-22,844.59,Completed,Mumbai,
3069,2223,2024-05-12,1709.99,Completed,Mumbai,
3070,4788,2024-01-15,851.18,Completed,Hyderabad,
3071,1295,2024-01-21,998.73,Completed,Chennai,
3072,1698,2024-05-05,2272.36,Completed,Pune,
3073,788,2024-03-29,1438.69,Completed,Bengaluru,
3074,3790,2024-01-17,969.72,Cancelled,Bengaluru,Delay
3075,4668,2024-02-25,1986.44,Completed,Delhi,
3076,2234,2024-02-19,362.53,Completed,Hyderabad,
3077,587,2024-05-14,1496.42,Completed,Pune,
3078,3166,2024-04-27,429.24,Completed,Hyderabad,
3079,3651,2024-05-01,606.76,Cancelled,Pune,Payment Failed
3080,4610,2024-02-19,343.62,Completed,Pune,
3081,3250,2024-02-29,2273.87,Completed,Mumbai,
3082,2702,2024-05-04,310.87,Completed,Pune,
3083,4037,2024-04-25,1387.76,Completed,Pune,
3084,556,2024-05-14,717.45,Completed,Bengaluru,
3085,1710,2024-06-16,1082.25,Cancelled,Delhi,Price
3086,3976,2024-06-21,1335.41,Completed,Bengaluru,
3087,4391,2024-03-28,1235.14,Completed,Chennai,
3088,3308,2024-04-14,1920.6,Completed,Mumbai,
3089,1511,2024-02-24,2297.33,Completed,Mumbai,
3090,2587,2024-03-04,890.63,Completed,Hyderabad,
3091,3547,2024-04-05,256.44,Completed,Mumbai,
3092,4077,2024-06-16,2256.07,Completed,Delhi,
3093,3507,2024-02-13,2451.2,Completed,Pune,
3094,4344,2024-05-09,1196.71,Completed,Bengaluru,
3095,3634,2024-05-28,1248.31,Completed,Hyderabad,
3096,2407,2024-02-19,531.56,Completed,Mumbai,
3097,1462,2024-04-20,1293.7,Completed,Mumbai,
3098,2172,2024-06-28,897.7,Cancelled,Delhi,Price
3099,403,2024-05-16,2487.07,Completed,Bengaluru,
3100,284,2024-04-08,625.15,Completed,Chennai,
3101,241,2024-05-27,1070.75,Cancelled,Hyderabad,Payment Failed
3102,4263,2024-05-25,1617.95,Completed,Chennai,
3103,4657,2024-03-24,993.78,Completed,Chennai,
3104,2196,2024-01-30,1291.17,Completed,Bengaluru,
3105,701,2024-03-05,2439.01,Completed,Chennai,
3106,2671,2024-01-24,1368.56,Completed,Chennai,
3107,1920,2024-06-23,2293.74,Completed,Bengaluru,
3108,4361,2024-03-30,299.09,Completed,Chennai,
3109,2549,2024-04-15,475.58,Cancelled,Chennai,Price
